Char	Lexicality	Key	PY	Pho	IPA	Tone	Onset	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqPM	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen	PY_T	PY_NoT	IPA_T	IPA_NoT
惡	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	19	5	14	0	i 4, y 4, u 4, @ 2, @ 3, Z @ 4, x @ 4, K @ 4, T @ 4, @ r 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, @ n 4, n @ 4	26641.4857143	0.42	NA	NA	NA	NA	NA	NA	NA	NA
鍔	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	19	5	14	0	i 4, y 4, u 4, @ 2, @ 3, Z @ 4, x @ 4, K @ 4, T @ 4, @ r 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, @ n 4, n @ 4	26641.4857143	0.42	NA	NA	NA	NA	NA	NA	NA	NA
锷	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	19	5	14	0	i 4, y 4, u 4, @ 2, @ 3, Z @ 4, x @ 4, K @ 4, T @ 4, @ r 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, @ n 4, n @ 4	26641.4857143	0.42	NA	NA	NA	NA	NA	NA	NA	NA
鞥	added	@N1	eng1	@ N 1	əŋ1	1	@	VN	1	3	2	3	added	0	0	NA	0	NA	NA	18	3	15	0	@ n 1, i N 1, a N 1, f @ N 1, S @ N 1, z @ N 1, r @ N 1, Z @ N 1, t @ N 1, C @ N 1, x @ N 1, p @ N 1, P @ N 1, K @ N 1, k @ N 1, u @ N 1, s @ N 1, c @ N 1	17059.5333333	0.69	NA	NA	NA	NA	NA	NA	NA	NA
峎	added	@n3	en3	@ n 3	ən3	3	@	VN	1	2	2	3	added	0	0	NA	0	NA	NA	16	6	9	1	@ n 1, @ r 3, i n 3, a n 3, @ n 4, y n 3, x @ n 3, p @ n 3, u @ n 3, K @ n 3, z @ n 3, r @ n 3, f @ n 3, S @ n 3, Z @ n 3, @ 3	32902.5	0.34	NA	NA	NA	NA	NA	NA	NA	NA
尔	added	@r1	er1	@ r 1	əɹ1	1	@	VR	1	2	2	3	added	0	0	NA	0	NA	NA	4	4	0	0	@ r 2, @ n 1, @ r 4, @ r 3	23619.75	0.5	NA	NA	NA	NA	NA	NA	NA	NA
迩	added	@r3	er3	@ r 3	əɹ3	3	@	VR	1	2	2	3	added	0	0	NA	0	尓, 尔, 珥, 耳, 饵	5	3	2	0	1	@ r 2, @ r 4, @ 3	26193	0.33	NA	NA	NA	NA	NA	NA	NA	NA
餌	added	@r3	er3	@ r 3	əɹ3	3	@	VR	1	2	2	3	added	0	0	NA	0	尓, 尔, 珥, 耳, 饵	5	3	2	0	1	@ r 2, @ r 4, @ 3	26193	0.33	NA	NA	NA	NA	NA	NA	NA	NA
喫	added	C11	chi1	C 1 1	tʂʻɨ1	1	C	CV	1	3	2	3	added	0	0	NA	0	吃, 哧, 嗤, 痴, 笞, 蚩	6	10	10	0	0	C u 1, Z 1 1, C @ 1, s 1 1, S 1 1, C a 1, C 1 2, z 1 1, C 1 3, C 1 4	11720.7	0.27	NA	NA	NA	NA	NA	NA	NA	NA
恥	added	C13	chi3	C 1 3	tʂʻɨ3	3	C	CV	1	3	2	3	added	0	0	NA	0	侈, 呎, 尺, 耻, 齿	5	10	10	0	0	Z 1 3, s 1 3, C 1 1, S 1 3, c 1 3, z 1 3, C 1 2, C @ 3, C 1 4, C u 3	17795.1	0.31	NA	NA	NA	NA	NA	NA	NA	NA
齒	added	C13	chi3	C 1 3	tʂʻɨ3	3	C	CV	1	3	2	3	added	0	0	NA	0	侈, 呎, 尺, 耻, 齿	5	10	10	0	0	Z 1 3, s 1 3, C 1 1, S 1 3, c 1 3, z 1 3, C 1 2, C @ 3, C 1 4, C u 3	17795.1	0.31	NA	NA	NA	NA	NA	NA	NA	NA
啻	added	C14	chi4	C 1 4	tʂʻɨ4	4	C	CV	1	3	2	3	added	0	0	NA	0	叱, 敕, 斥, 炽, 翅, 赤, 饬	7	12	12	0	0	S 1 4, c 1 4, C 1 1, s 1 4, z 1 4, C u 4, Z 1 4, r 1 4, C 1 2, C 1 3, C @ 4, C a 4	97442.5833333	0.32	NA	NA	NA	NA	NA	NA	NA	NA
瘈	added	C14	chi4	C 1 4	tʂʻɨ4	4	C	CV	1	3	2	3	added	0	0	NA	0	叱, 敕, 斥, 炽, 翅, 赤, 饬	7	12	12	0	0	S 1 4, c 1 4, C 1 1, s 1 4, z 1 4, C u 4, Z 1 4, r 1 4, C 1 2, C 1 3, C @ 4, C a 4	97442.5833333	0.32	NA	NA	NA	NA	NA	NA	NA	NA
車	added	C@1	che1	C @ 1	tʂʻə1	1	C	CV	1	3	2	3	added	0	0	NA	0	车	1	12	10	2	0	C u 1, C 1 1, k @ 1, K @ 1, C a 1, C @ 3, C @ 4, x @ 1, Z @ 1, S @ 1, C @ N 1, C @ n 1	10546.5	0.23	NA	NA	NA	NA	NA	NA	NA	NA
徹	added	C@4	che4	C @ 4	tʂʻə4	4	C	CV	1	3	2	3	added	0	0	NA	0	坼, 彻, 掣, 撤, 澈, 辙	6	19	16	2	1	Z @ 4, C @ 1, x @ 4, K @ 4, C u 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, C @ 3, k @ 4, c @ 4, C 1 4, C a 4, n @ 4, C @ n 4, C @ N 4, @ 4	49435.25	0.42	NA	NA	NA	NA	NA	NA	NA	NA
瞠	added	C@N1	cheng1	C @ N 1	tʂʻəŋ1	1	C	CVN	1	5	3	4	added	0	0	NA	0	撑, 称	2	21	20	0	1	C @ N 2, f @ N 1, S @ N 1, z @ N 1, r @ N 1, C o N 1, Z @ N 1, t @ N 1, x @ N 1, p @ N 1, P @ N 1, K @ N 1, k @ N 1, C @ N 3, C a N 1, u @ N 1, C @ N 4, s @ N 1, C @ n 1, c @ N 1, C @ 1	27107.75	0.46	NA	NA	NA	NA	NA	NA	NA	NA
丞	added	C@N2	cheng2	C @ N 2	tʂʻəŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	17	17	0	0	n @ N 2, C a N 2, C o N 2, T @ N 2, C @ N 1, r @ N 2, c @ N 2, C @ n 2, m @ N 2, f @ N 2, P @ N 2, S @ N 2, x @ N 2, p @ N 2, C @ N 3, C @ N 4, l @ N 2	10904.8823529	0.43	NA	NA	NA	NA	NA	NA	NA	NA
懲	added	C@N2	cheng2	C @ N 2	tʂʻəŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	17	17	0	0	n @ N 2, C a N 2, C o N 2, T @ N 2, C @ N 1, r @ N 2, c @ N 2, C @ n 2, m @ N 2, f @ N 2, P @ N 2, S @ N 2, x @ N 2, p @ N 2, C @ N 3, C @ N 4, l @ N 2	10904.8823529	0.43	NA	NA	NA	NA	NA	NA	NA	NA
誠	added	C@N2	cheng2	C @ N 2	tʂʻəŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	17	17	0	0	n @ N 2, C a N 2, C o N 2, T @ N 2, C @ N 1, r @ N 2, c @ N 2, C @ n 2, m @ N 2, f @ N 2, P @ N 2, S @ N 2, x @ N 2, p @ N 2, C @ N 3, C @ N 4, l @ N 2	10904.8823529	0.43	NA	NA	NA	NA	NA	NA	NA	NA
骋	added	C@N3	cheng3	C @ N 3	tʂʻəŋ3	3	C	CVN	1	5	3	4	added	0	0	NA	0	逞	1	13	12	0	1	t @ N 3, C @ N 2, C a N 3, Z @ N 3, C @ N 1, l @ N 3, S @ N 3, m @ N 3, P @ N 3, C o N 3, C @ N 4, k @ N 3, C @ 3	7708.16666667	0.32	NA	NA	NA	NA	NA	NA	NA	NA
捵	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA	NA	NA	NA	NA
棽	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA	NA	NA	NA	NA
瘨	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA	NA	NA	NA	NA
瞋	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA	NA	NA	NA	NA
綝	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA	NA	NA	NA	NA
肜	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA	NA	NA	NA	NA
諃	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA	NA	NA	NA	NA
謓	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA	NA	NA	NA	NA
郴	added	C@n1	chen1	C @ n 1	tʂʻən1	1	C	CVN	1	4	3	4	added	0	0	NA	0	嗔, 抻, 琛	3	16	14	0	2	Z @ n 1, k @ n 1, S @ n 1, C @ N 1, C @ n 2, s @ n 1, C @ n 4, P @ n 1, f @ n 1, m @ n 1, C u n 1, p @ n 1, u @ n 1, C a n 1, @ n 1, C @ 1	45033.2857143	0.4	NA	NA	NA	NA	NA	NA	NA	NA
忱	added	C@n2	chen2	C @ n 2	tʂʻən2	2	C	CVN	1	4	3	4	added	0	0	NA	0	尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈	8	12	12	0	0	r @ n 2, C @ N 2, m @ n 2, u @ n 2, S @ n 2, C u n 2, C @ n 4, C a n 2, x @ n 2, f @ n 2, P @ n 2, C @ n 1	19378.5	0.35	NA	NA	NA	NA	NA	NA	NA	NA
陳	added	C@n2	chen2	C @ n 2	tʂʻən2	2	C	CVN	1	4	3	4	added	0	0	NA	0	尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈	8	12	12	0	0	r @ n 2, C @ N 2, m @ n 2, u @ n 2, S @ n 2, C u n 2, C @ n 4, C a n 2, x @ n 2, f @ n 2, P @ n 2, C @ n 1	19378.5	0.35	NA	NA	NA	NA	NA	NA	NA	NA
碜	added	C@n3	chen3	C @ n 3	tʂʻən3	3	C	CVN	1	4	3	4	added	0	0	NA	0	NA	NA	16	15	0	1	x @ n 3, p @ n 3, u @ n 3, C u n 3, K @ n 3, z @ n 3, r @ n 3, C @ n 2, C @ n 4, C a n 3, f @ n 3, S @ n 3, Z @ n 3, C @ N 3, C @ n 1, C @ 3	16678.5333333	0.34	NA	NA	NA	NA	NA	NA	NA	NA
叉	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	29	26	3	0	p a 3, t a 3, n a 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, Su a 3, C @ 3, T a 3, C 1 3, u a 3, Ji a 3, i a 3, z a 3, Ku a 3, s a 3, C u 3, Z a 3, ku a 3, C a 4, ti a 3, l a 3, k a 3, C a N 3, C a U 3, C a n 3	13868.5128205	0.49	NA	NA	NA	NA	NA	NA	NA	NA
紁	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	29	26	3	0	p a 3, t a 3, n a 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, Su a 3, C @ 3, T a 3, C 1 3, u a 3, Ji a 3, i a 3, z a 3, Ku a 3, s a 3, C u 3, Z a 3, ku a 3, C a 4, ti a 3, l a 3, k a 3, C a N 3, C a U 3, C a n 3	13868.5128205	0.49	NA	NA	NA	NA	NA	NA	NA	NA
蹅	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	29	26	3	0	p a 3, t a 3, n a 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, Su a 3, C @ 3, T a 3, C 1 3, u a 3, Ji a 3, i a 3, z a 3, Ku a 3, s a 3, C u 3, Z a 3, ku a 3, C a 4, ti a 3, l a 3, k a 3, C a N 3, C a U 3, C a n 3	13868.5128205	0.49	NA	NA	NA	NA	NA	NA	NA	NA
鑔	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	29	26	3	0	p a 3, t a 3, n a 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, Su a 3, C @ 3, T a 3, C 1 3, u a 3, Ji a 3, i a 3, z a 3, Ku a 3, s a 3, C u 3, Z a 3, ku a 3, C a 4, ti a 3, l a 3, k a 3, C a N 3, C a U 3, C a n 3	13868.5128205	0.49	NA	NA	NA	NA	NA	NA	NA	NA
镲	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	29	26	3	0	p a 3, t a 3, n a 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, Su a 3, C @ 3, T a 3, C 1 3, u a 3, Ji a 3, i a 3, z a 3, Ku a 3, s a 3, C u 3, Z a 3, ku a 3, C a 4, ti a 3, l a 3, k a 3, C a N 3, C a U 3, C a n 3	13868.5128205	0.49	NA	NA	NA	NA	NA	NA	NA	NA
茝	added	CaI3	chai3	C a I 3	tʂʻaɪ3	3	C	CVV	1	4	3	4	added	0	0	NA	0	NA	NA	22	21	0	1	m a I 3, C a N 3, C a U 3, p a I 3, k a I 3, x a I 3, c a I 3, Su a I 3, n a I 3, C a I 1, z a I 3, C a n 3, K a I 3, ku a I 3, C a I 2, Z a I 3, Cu a I 3, t a I 3, u a I 3, S a I 3, Zu a I 3, a I 3	2743.04761905	0.61	NA	NA	NA	NA	NA	NA	NA	NA
囆	added	CaI4	chai4	C a I 4	tʂʻaɪ4	4	C	CVV	1	4	3	4	added	0	0	NA	0	NA	NA	27	25	0	2	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, C a N 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, C a I 1, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, C a I 2, K a I 4, a I 4, C a 4	43950.68	0.73	NA	NA	NA	NA	NA	NA	NA	NA
㳗	added	CaI4	chai4	C a I 4	tʂʻaɪ4	4	C	CVV	1	4	3	4	added	0	0	NA	0	NA	NA	27	25	0	2	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, C a N 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, C a I 1, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, C a I 2, K a I 4, a I 4, C a 4	43950.68	0.73	NA	NA	NA	NA	NA	NA	NA	NA
瘥	added	CaI4	chai4	C a I 4	tʂʻaɪ4	4	C	CVV	1	4	3	4	added	0	0	NA	0	NA	NA	27	25	0	2	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, C a N 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, C a I 1, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, C a I 2, K a I 4, a I 4, C a 4	43950.68	0.73	NA	NA	NA	NA	NA	NA	NA	NA
虿	added	CaI4	chai4	C a I 4	tʂʻaɪ4	4	C	CVV	1	4	3	4	added	0	0	NA	0	NA	NA	27	25	0	2	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, C a N 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, C a I 1, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, C a I 2, K a I 4, a I 4, C a 4	43950.68	0.73	NA	NA	NA	NA	NA	NA	NA	NA
蠆	added	CaI4	chai4	C a I 4	tʂʻaɪ4	4	C	CVV	1	4	3	4	added	0	0	NA	0	NA	NA	27	25	0	2	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, C a N 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, C a I 1, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, C a I 2, K a I 4, a I 4, C a 4	43950.68	0.73	NA	NA	NA	NA	NA	NA	NA	NA
袃	added	CaI4	chai4	C a I 4	tʂʻaɪ4	4	C	CVV	1	4	3	4	added	0	0	NA	0	NA	NA	27	25	0	2	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, C a N 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, C a I 1, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, C a I 2, K a I 4, a I 4, C a 4	43950.68	0.73	NA	NA	NA	NA	NA	NA	NA	NA
伥	added	CaN1	chang1	C a N 1	tʂʻaŋ1	1	C	CVN	1	5	3	4	added	0	0	NA	0	娼, 昌, 鲳	3	33	31	0	2	p a N 1, t a N 1, Ji a N 1, Qi a N 1, C a N 3, k a N 1, Z a N 1, C a N 4, Zu a N 1, S a N 1, Xi a N 1, C o N 1, ku a N 1, C a U 1, Su a N 1, C a N 2, C @ N 1, f a N 1, T a N 1, C a I 1, c a N 1, Cu a N 1, xu a N 1, s a N 1, K a N 1, Ku a N 1, i a N 1, z a N 1, P a N 1, C a n 1, u a N 1, C a 1, a N 1	8156.58064516	0.54	NA	NA	NA	NA	NA	NA	NA	NA
猖	added	CaN1	chang1	C a N 1	tʂʻaŋ1	1	C	CVN	1	5	3	4	added	0	0	NA	0	娼, 昌, 鲳	3	33	31	0	2	p a N 1, t a N 1, Ji a N 1, Qi a N 1, C a N 3, k a N 1, Z a N 1, C a N 4, Zu a N 1, S a N 1, Xi a N 1, C o N 1, ku a N 1, C a U 1, Su a N 1, C a N 2, C @ N 1, f a N 1, T a N 1, C a I 1, c a N 1, Cu a N 1, xu a N 1, s a N 1, K a N 1, Ku a N 1, i a N 1, z a N 1, P a N 1, C a n 1, u a N 1, C a 1, a N 1	8156.58064516	0.54	NA	NA	NA	NA	NA	NA	NA	NA
償	added	CaN2	chang2	C a N 2	tʂʻaŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	偿, 尝, 常, 肠	4	28	26	0	2	C @ N 2, C a N 3, m a N 2, Cu a N 2, Qi a N 2, C a N 4, c a N 2, f a N 2, C o N 2, T a N 2, ni a N 2, Ku a N 2, l a N 2, u a N 2, i a N 2, P a N 2, C a n 2, li a N 2, xu a N 2, C a U 2, x a N 2, n a N 2, Xi a N 2, C a I 2, C a N 1, r a N 2, C a 2, a N 2	7499.19230769	0.48	NA	NA	NA	NA	NA	NA	NA	NA
嚐	added	CaN2	chang2	C a N 2	tʂʻaŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	偿, 尝, 常, 肠	4	28	26	0	2	C @ N 2, C a N 3, m a N 2, Cu a N 2, Qi a N 2, C a N 4, c a N 2, f a N 2, C o N 2, T a N 2, ni a N 2, Ku a N 2, l a N 2, u a N 2, i a N 2, P a N 2, C a n 2, li a N 2, xu a N 2, C a U 2, x a N 2, n a N 2, Xi a N 2, C a I 2, C a N 1, r a N 2, C a 2, a N 2	7499.19230769	0.48	NA	NA	NA	NA	NA	NA	NA	NA
嫦	added	CaN2	chang2	C a N 2	tʂʻaŋ2	2	C	CVN	1	5	3	4	added	0	0	NA	0	偿, 尝, 常, 肠	4	28	26	0	2	C @ N 2, C a N 3, m a N 2, Cu a N 2, Qi a N 2, C a N 4, c a N 2, f a N 2, C o N 2, T a N 2, ni a N 2, Ku a N 2, l a N 2, u a N 2, i a N 2, P a N 2, C a n 2, li a N 2, xu a N 2, C a U 2, x a N 2, n a N 2, Xi a N 2, C a I 2, C a N 1, r a N 2, C a 2, a N 2	7499.19230769	0.48	NA	NA	NA	NA	NA	NA	NA	NA
